video_name|index|start_frame|end_frame|start_sec|end_sec|target
1292768_1a1|28024|8391|8517|167.82|170.34|Sechs, da war ich sechs.
1292768_1a1|28025|8517|8753|170.34|175.06|Ich kann mich erinnern, dass ich gefragt wurde, ob ich gesund bin und sie mich untersucht haben.
1292768_1a1|28026|8753|8833|175.06|176.66|„Aha, du kannst nichts hören“, meinten sie.
1292768_1a1|28027|8833|9022|176.66|180.44|Ich war eingeschüchtert, ich hatte ja keine Ahnung.
1292768_1a1|28028|9369|9718|187.38|194.36|Ich kann mich erinnern, dass meine Mutter erzählt hat, dass die Schule damals in Dortmund gewesen ist.
1292768_1a1|28029|9718|9809|194.36|196.18|Da sollte ich mich vorstellen.
1292768_1a1|28030|9809|9947|196.18|198.94|Später dann/ Also, das war so.
1292768_1a1|28031|10123|10277|202.46|205.54|Aber ich war noch zu klein, mit sechs Jahren.
1292768_1a1|28032|10277|10354|205.54|207.08|Eher mit sieben Jahren.
1292768_1a1|28033|19781|19848|395.62|396.96|Eine Frage. Eine Frage.
1292768_1a1|28034|19848|20038|396.96|400.76|Haben deine Eltern auch gestaunt: „Ach, er kann ja sprechen?“
1292768_1a1|28035|20187|20315|403.74|406.3|Ich weiß das noch.
1292768_1b1|28036|297|361|5.94|7.22|Ich habe es nicht gewusst.
1292768_1b1|28037|361|555|7.22|11.1|Ich habe gesehen, dass alle den Mund bewegt haben.
1292768_1b1|28038|555|798|11.1|15.96|Meine Mama, meine Oma und mein Opa auch, die haben alle gesprochen.
1292768_1b1|28039|798|941|15.96|18.82|Aber mir war das überhaupt nicht bewusst.
1292768_1b1|28040|941|1127|18.82|22.54|Ich habe mich gefragt, warum ich nichts höre und alle anderen reden.
1292768_1b1|28041|1127|1202|22.54|24.04|Mir war das überhaupt nicht bewusst.
1292768_1b1|28042|1202|1327|24.04|26.54|Ich hatte keine Ahnung.
1292768_1b1|28043|1327|1470|26.54|29.4|Dann bin ich in den Kindergarten gekommen und ich habe alle sprechen sehen.
1292768_1b1|28044|1603|1825|32.06|36.5|Dann habe ich meine Mama gefragt: „Warum kann ich nicht sprechen und nicht hören?“
1292768_1b1|28045|1825|2064|36.5|41.28|Meine Mama hat gesagt: „Als du ein kleines Baby warst, bist du durch einen Knall ertaubt.“
1292768_1b1|28046|2064|2124|41.28|42.48|Ich konnte da nichts mehr zu sagen.
1292768_1b1|28047|2124|2241|42.48|44.82|Ich wusste das nicht.
1292768_1b1|28048|2241|2468|44.82|49.36|Na ja, später kam ich in die Schule und war ein Jahr lang auf einer Hörendenschule.
1292768_1b1|28049|2468|2553|49.36|51.06|Da haben alle gesprochen, was sollte ich da?
1292768_1b1|28050|2553|2687|51.06|53.74|Da war ich nur kurz, dann bin ich zu den Schwerhörigen gekommen.
1292768_1b1|28051|2687|2757|53.74|55.14|Ich habe Kopfhörer aufgesetzt bekommen und es haben alle geredet.
1292768_1b1|28052|2952|3093|59.04|61.86|Als ich auf den Schulhof gegangen bin und alle dort gesehen habe, war ich erschrocken.
1292768_1b1|28053|3093|3165|61.86|63.3|Alle haben wie wild gebärdet.
1292768_1b1|28054|3165|3204|63.3|64.08|Ich war baff.
1292768_1b1|28055|3204|3308|64.08|66.16|Ich habe nichts verstanden und hatte keine Ahnung.
1292768_1b1|28056|3308|3428|66.16|68.56|Langsam, Schritt für Schritt ging das.
1292768_1b1|28057|3428|3525|68.56|70.5|Bis heute habe ich mich immer weiter verbessert.
1292768_1b1|28058|4681|4790|93.62|95.8|Nein, meine Eltern hatten keine Ahnung.
1292768_1b1|28059|4790|4924|95.8|98.48|Sie haben das zu spät erfahren.
1292768_1b1|28060|5253|5330|105.06|106.6|Das hätte mein Vater bezahlt.
1292768_1b1|28061|5330|5410|106.6|108.2|Um mich zu fördern.
1292768_1b1|28062|6402|6732|128.04|134.64|Als ich in der hörenden Schule angefangen habe und ein Jahr dort blieb, wussten das meine Eltern nicht.
1292768_1b1|28063|6731|6899|134.62|137.98|Erst später haben sie gehört, dass es eine Schwerhörigenschule gibt.
1292768_1b1|28064|6898|7031|137.96|140.62|Da hat es bei ihnen Alarm geschlagen und ich habe gewechselt.
1292768_1b1|28065|7318|7449|146.36|148.98|Nein, meinst du die Gehörlosenschule?
1292768_1b1|28066|7448|7503|148.96|150.06|Das war 1953.
1292768_1b1|28067|10648|10940|212.96|218.8|1950 bin ich in die Hörendenschule gekommen, dort blieb ich bis 1951.
1292768_1b1|28068|10940|11117|218.8|222.34|1951 habe ich die Schule gewechselt und war dann für zwei Jahre auf der Schwerhörigenschule.
1292768_1b1|28069|11117|11281|222.34|225.62|Ungefähr '53 bin ich in die Gehörlosenschule gekommen.
1292768_1b1|28070|11931|12036|238.62|240.72|In irgendeinem versteckten Ort, weit draußen.
1292768_1b1|28071|12036|12120|240.72|242.4|Die ist nicht bekannt.
1292768_1b1|28072|12790|12848|255.8|256.96|So war das.
1292768_1b1|28073|12847|12931|256.94|258.62|Nicht die ganze Schule.
1292768_1b1|28074|13009|13191|260.18|263.82|Ich bin gleich dahin gegangen.
1292768_1b1|28075|13481|13573|269.62|271.46|Ja, die gibt es noch.
1292768_1b1|28076|14197|14237|283.94|284.74|In der Hörenden- oder Schwerhörigenschule?
1292768_1b1|28077|14634|14710|292.68|294.2|Ich war auch nicht aufgeregt oder so.
1292768_1b1|28078|14710|14774|294.2|295.48|Ich hatte keine Ahnung von irgendwas.
1292768_1b1|28079|14774|14976|295.48|299.52|Alle neben mir haben gesprochen und ich saß nur herum.
1292768_1b1|28080|15163|15337|303.26|306.74|Und hat was gemacht? Der hat die ganze Zeit gesprochen und an die Tafel geschrieben.
1292768_1b1|28081|15336|15487|306.72|309.74|Dann hat er auf mich gezeigt: „Der ist gehörlos.“
1292768_1b1|28082|15486|15528|309.72|310.56|Über mich hat er das gesagt.
1292768_1b1|28083|15779|15985|315.58|319.7|Ich habe nach vorn geschaut und von der Tafel abgeschrieben.
1292768_1b1|28084|15985|16165|319.7|323.3|Ein Kind in der Schule kannte ich. Es hat neben mir gewohnt.
1292768_1b1|28085|16165|16291|323.3|325.82|Wir sind zusammen zu meiner Mama gegangen.
1292768_1b1|28086|16291|16476|325.82|329.52|Das Kind hat meiner Mama gesagt, was wir auf hatten und meine Mama hat es aufgeschrieben.
1292768_1b1|28087|16578|16680|331.56|333.6|Ein Jahr war das so, bis ich die Schule gewechselt habe.
1292768_1b1|28088|16889|16931|337.78|338.62|Das habe ich vergessen.
1292768_1b1|28089|17517|17619|350.34|352.38|Aber nur ein bisschen, sonst nichts.
1292768_1b1|28090|17619|17709|352.38|354.18|Die Lehrer haben deutlich gesprochen.
1292768_1b1|28091|17709|17808|354.18|356.16|Wir hatten Kopfhörer auf und sollten laut sprechen.
1292768_1b1|28092|17808|17980|356.16|359.6|Von den Kopfhörern habe ich nur Geräusche mitbekommen, aber nichts verstanden.
1292768_1b1|28093|17980|18060|359.6|361.2|Wenn der Lehrer mich angeschaut hat, habe ich die Schultern gezuckt.
1292768_1b1|28094|18060|18223|361.2|364.46|Ich habe bis 1953 abgewartet und habe dann gewechselt.
1292768_1b1|28095|18281|18348|365.62|366.96|Von der Gebärdensprache war ich geschockt.
1292768_1b1|28096|18492|18618|369.84|372.36|Da habe ich alle gesehen, wie sie schnell und durcheinander gebärdet haben.
1292768_1b1|28097|18672|18778|373.44|375.56|Ich bin nur an denen vorbeigelaufen.
1292768_1b1|28098|18778|18941|375.56|378.82|Die Lehrer habe ich verstanden, die haben extrem deutlich gesprochen.
1292768_1b1|28099|18941|19097|378.82|381.94|„Du. Pass auf!“ Oder so.
1292768_1b1|28100|19097|19217|381.94|384.34|Ich habe das gesehen und mit der Zeit aufgenommen.
1292768_1b1|28101|19217|19390|384.34|387.8|Langsam habe ich die Sprache aufgebaut und konnte es irgendwann.
1292768_1b1|28102|19531|19781|390.62|395.62|Ja, ich habe mich weiterentwickelt. Zuhause, hm/
1292768_1b1|28103|20689|20825|413.78|416.5|Ich wusste alles, wusste woher was kommt und wie es heißt.
1292768_1b1|28104|20825|20935|416.5|418.7|Jetzt weiß ich nichts mehr.
1292768_1b1|28105|20935|21027|418.7|420.54|Das ist alles weg.
1292768_1b1|28106|21092|21137|421.84|422.74|Das war in der Berufsschule.
1292768_1b1|28107|21137|21211|422.74|424.22|Da musste ich lernen, das war Pflicht.
1292768_1b1|28108|21211|21319|424.22|426.38|Jetzt ist das eben alles weg.
1178763_1a1|28109|387|510|7.74|10.2|Da ist etwas radioaktiv.
1178763_1a1|28110|782|864|15.64|17.28|Dann geht die Tür zu und sie müssen raus.
1178763_1b1|28111|91|330|1.82|6.6|Da geht es um Alarm wegen Gift, das sieht man am Totenkopf.
1178763_1b1|28112|531|661|10.62|13.22|Das ist ein Alarm, darum ist da der Totenkopf.
1178763_1b1|28113|702|774|14.04|15.48|Die müssen sofort flüchten.
1414503_1a1|28114|2371|2502|47.42|50.04|Ich war noch nie/
1414503_1a1|28115|4502|4598|90.04|91.96|Also ich/
1414503_1a1|28116|5097|5448|101.94|108.96|Ist mir so noch nie passiert, dass ich zur Polizei muss.
1414503_1a1|28117|5883|6076|117.66|121.52|Man muss dann anrufen, dass ein Dolmetscher kommt.
1414503_1a1|28118|6830|7050|136.6|141.0|Aber weißt du, aus welchem Bezirk dieser Polizist war?
1414503_1a1|28119|7073|7166|141.46|143.32|Ich habe keine Ahnung.
1414503_1a1|28120|7165|7419|143.3|148.38|Ich bin schließlich nicht einmal zur Polizei gegangen. Hatte bisher ja nie Beschwerden.
1414503_1a1|28121|7925|8257|158.5|165.14|Hat er sowieso, denn er weiß, wer bei der Polizei Gebärdensprache kann.
1414503_1a1|28122|8257|8342|165.14|166.84|Anders geht es nicht.
1414503_1a1|28123|8395|8474|167.9|169.48|Ich hatte das aber noch nicht.
1414503_1a1|28124|9617|9821|192.34|196.42|Du sagst also, dass es nicht in jedem Bezirk genug Dolmetscher gibt.
1414503_1a1|28125|9821|10119|196.42|202.38|Nur einen? Dann musst du wohl zu anderen Bezirken fahren, weil man da Dolmetscher hat und so.
1414503_1a1|28126|11067|11232|221.34|224.64|Dann kommt der Dolmetscher sofort her, oder nicht?
1414503_1a1|28127|11342|11502|226.84|230.04|Ich kann nichts dazu sagen, denn ich habe so was noch nie erlebt.
1414503_1a1|28128|11827|12050|236.54|241.0|Ich habe schon irgendwas mit der Feuerwehr erlebt, aber nie mit der Polizei.
1414503_1a1|28129|12050|12426|241.0|248.52|Ich habe schon mal etwas mit der Feuerwehr erlebt, denn mein Mann ist zu Hause fast erstickt, weil er keine Luft mehr bekam.
1414503_1a1|28130|12446|12572|248.92|251.44|Ich habe ihm zunächst etwas Sauerstoff über das Sauerstoffgerät gegeben.
1414503_1a1|28131|12760|12869|255.2|257.38|Aber es hat ihm nicht geholfen.
1414503_1a1|28132|12869|13228|257.38|264.56|Dann habe ich an die Feuerwehr gefaxt.
1414503_1a1|28133|13241|13297|264.82|265.94|Es kam keine Antwort.
1414503_1a1|28134|13297|13420|265.94|268.4|Das hat mich sehr unruhig gemacht.
1414503_1a1|28135|13419|13635|268.38|272.7|Ich versuchte meinen Mann zu beruhigen.
1414503_1a1|28136|13635|13863|272.7|277.26|Ich habe seinen Kopf höher gelagert, damit er nicht flach im Bett lag, es ist besser wenn der Kopf höher liegt.
1414503_1a1|28137|13863|13948|277.26|278.96|Dann habe ich ihm ein wenig zu trinken gegeben.
1414503_1a1|28138|13947|13997|278.94|279.94|Immer noch kam keine Antwort.
1414503_1a1|28139|14604|15056|292.08|301.12|Dann ging ich sofort zu meiner Nachbarin, eine junge Frau, und habe sie um Hilfe gebeten.
1414503_1a1|28140|15055|15266|301.1|305.32|Ich habe ihr erzählt, dass mein Mann fast keine Luft bekommt und dass ich schon zweimal an die Feuerwehr gefaxt habe.
1414503_1a1|28141|15308|15572|306.16|311.44|Sie half mir, kam mit und rief mit meinem Telefon die Feuerwehr an.
1414503_1a1|28142|15572|15638|311.44|312.76|Die Feuerwehr sagte, man komme sofort.
1414503_1a1|28143|15638|15757|312.76|315.14|Ja, am Telefon hieß es dann plötzlich, man komme sofort.
1414503_1a1|28144|15777|15850|315.54|317.0|Die Feuerwehr war dann auch sofort da.
1414503_1a1|28145|15850|16104|317.0|322.08|Meine Nachbarin hat sich bei der Feuerwehr beschwert, wieso sie nicht auf das Fax geachtet haben.
1414503_1a1|28146|16557|16688|331.14|333.76|Dort habe ich dann einen Dolmetscher kontaktiert.
1414503_1a1|28147|16688|17103|333.76|342.06|Später war ich zufällig im Feuerwehrmuseum in Tegel, was sehr interessant war.
1414503_1a1|28148|17103|17263|342.06|345.26|Da konnte man sehen, wie das mit dem Alarm und dem Notruf funktioniert und so.
1414503_1a1|28149|17263|17427|345.26|348.54|Dort kam mir die Geschichte mit meinem Mann in den Sinn, sodass ich einem Mitarbeiter von meinem Erlebnis mit der Feuerwehr erzählte.
1414503_1a1|28150|17427|17765|348.54|355.3|Ich hatte einen ärgerlichen Vorfall mit meinem Mann, der mittlerweile verstorben ist, bei dem die Feuerwehr erst sehr spät kam.
1414503_1a1|28151|17765|18216|355.3|364.32|Er war dann sehr erstaunt, dass auf beide Faxe keine Antwort gekommen war, und hat mich gefragt, wo das war, und hat alles aufgeschrieben.
1414503_1a1|28152|18216|18397|364.32|367.94|Er sagte, die Feuerwehr hätte sofort kommen müssen, da kann man nicht lange warten.
1414503_1a1|28153|18397|18548|367.94|370.96|Deshalb hat meine Nachbarin dann für mich die Feuerwehr angerufen.
1414503_1a1|28154|20661|20926|413.22|418.52|Wenn ein Hörender anruft, dann kommt schnell jemand, aber wenn du gehörlos bist/
1414503_1a1|28155|20926|21028|418.52|420.56|Hat es mit dem Fax nicht geklappt?
1414503_1a1|28156|21028|21242|420.56|424.84|Dasselbe ist es auch beim Handy. Wenn ich einen SMS-Notruf an die Polizei schreibe, kommt da auch keine Reaktion.
1414503_1a1|28157|22643|22838|452.86|456.76|Weil sie auf eine Antwort an der Türsprechanlage gewartet haben.
1414503_1a1|28158|23280|23393|465.6|467.86|Es war schlimm. Keiner konnte uns helfen.
1414503_1a1|28159|23643|23714|472.86|474.28|Meine Nachbarin war die Retterin.
1414503_1a1|28160|23714|24012|474.28|480.24|Nach zwei Faxen kam keine Antwort, jetzt habe ich nur einen Entschuldigungsbrief von der Feuerwehr. Wie billig.
1414503_1a1|28161|25647|25842|512.94|516.84|Warum müssen die Gehörlosen darunter leiden, dass Feuerwehr und Polizei nicht verlässlich kommen?
1414503_1a1|28162|26576|26686|531.52|533.72|Also abgesehen von dem Mal mit der Feuerwehr ist nie etwas passiert.
1414503_1a1|28163|26685|26792|533.7|535.84|Mir ist noch nie passiert, dass die Polizei kommen musste.
1414503_1a1|28164|29839|30065|596.78|601.3|Meine Nachbarin hat mir geholfen, während mein Mann bei der Arbeit war.
1414503_1a1|28165|30064|30426|601.28|608.52|Meine Nachbarin ist dann mit mir zum Rathaus Charlottenburg gefahren, weil ich ein wichtiges Formular bekommen hatte.
1414503_1a1|28166|30426|30725|608.52|614.5|Dort haben wir lange gesessen und gewartet, haben uns unterhalten, bis es spät wurde.
1414503_1a1|28167|30725|30961|614.5|619.22|Dann hat meine Nachbarin jemanden gefragt, der neben ihr saß, dass das ja schon ganz schön lange dauern würde.
1414503_1a1|28168|30961|31120|619.22|622.4|Meine Nachbarin war so mutig, so dass sie die Tür aufmachte.
1414503_1a1|28169|31120|31552|622.4|631.04|Die Beamten dort haben nur gequatscht. Die Leute im Warteraum waren schockiert, sie haben ebenso wie wir lange gewartet, und bald hatten die dort Feierabend.
1414503_1a1|28170|31991|32121|639.82|642.42|Dann war ich dran, es wurde alles fertig gemacht und dann gingen wir nach Hause.
1414503_1a1|28171|32207|32571|644.14|651.42|Die Beamten haben sich da die ganze Zeit nur unterhalten und draußen im Warteraum war jemand, der schon über eine Stunde gewartet hatte.
1414503_1a1|28172|32570|32736|651.4|654.72|Meine Nachbarin war so mutig.
1414503_1a1|28173|32736|33015|654.72|660.3|Wenn ich alleine dorthin gegangen wäre, wäre ich hilflos gewesen, hätte lange da sitzen müssen.
1414503_1a1|28174|33132|33506|662.64|670.12|Ich hätte die Tür nicht aufgemacht, weil ich dachte, dass ich dafür eine Strafe bekommen würde.
1414503_1a1|28175|33507|33566|670.14|671.32|Klopfen würden sie nicht merken.
1414503_1a1|28176|33566|33720|671.32|674.4|Oder ich könnte sie nicht hören wenn einer sagt: „Kommen Sie rein.”
1414503_1a1|28177|34116|34272|682.32|685.44|Jetzt wo er nicht mehr lebt, gehe ich alleine hin.
1414503_1a1|28178|34272|34622|685.44|692.44|Ich nehme Tabletten, wenn etwas nicht in Ordnung war, dann ging ich zum Arzt, weil mir schlecht wurde. Man sagte mir aber, ich soll sie weiter nehmen.
1414503_1a1|28179|34622|34795|692.44|695.9|Dann kam #Name1 zu mir.
1414503_1a1|28180|34795|34867|695.9|697.34|Wir haben uns unterhalten, und mir ging es nicht gut.
1414503_1a1|28181|34867|35039|697.34|700.78|Er hat sich gewundert, dass der Arzt mir sagt, ich muss unbedingt die Tabletten nehmen. Dann ging er nach Hause.
1414503_1a1|28182|35039|35265|700.78|705.3|Ich nahm also weiter die Tabletten, regelmäßiger, dann ging es mir schlechter.
1414503_1a1|28183|35265|35450|705.3|709.0|Ich rief meine Nachbarin an, meine andere Nachbarin.
1414503_1a1|28184|35450|35678|709.0|713.56|Ich erzählte, dass es mir schlecht geht und sie antwortete mit ihrer deutlichen Stimme, die ich gut verstehen kann:
1414503_1a1|28185|35992|36187|719.84|723.74|Sie kam zu mir, rief dann die Feuerwehr an.
1414503_1a1|28186|36187|36350|723.74|727.0|Sie meinte, dass ich sofort ins Krankenhaus müsse.
1414503_1a1|28187|36350|36576|727.0|731.52|Im Krankenhaus ergab der Befund, dass ich einige Tabletten nicht mehr nehmen solle.
1414503_1a1|28188|36576|36736|731.52|734.72|Nach 14 Tagen im Krankenhaus bin ich dann wieder nach Hause gekommen.
1414503_1a1|28189|36736|37022|734.72|740.44|Später bin ich noch mal mit einem Dolmetscher zum Arzt gegangen.
1414503_1a1|28190|37022|37185|740.44|743.7|Der Arzt hat nach unten geschaut und geredet, dann habe ich ihm die Hand geschüttelt und „Guten Tag“ gesagt.
1414503_1a1|28191|37185|37321|743.7|746.42|Der Arzt weiß Bescheid, dass mein Mann schon gestorben ist.
1414503_1a1|28192|37321|37384|746.42|747.68|Dann habe ich ihm von meinen Tabletten erzählt.
1414503_1a1|28193|37876|38025|757.52|760.5|#Name1 hat dann für mich abgesehen und für mich geantwortet.
1414503_1a1|28194|38025|38282|760.5|765.64|Wir haben ihn dann gebeten, uns meine Akten zu geben, weil wir zu einem anderen Arzt wollten.
1414503_1a1|28195|38282|38607|765.64|772.14|Er war verwundert, dass ich wirklich meine Akten haben wollte. Wir nahmen alles mit und gingen zu einem anderen Arzt.
1414503_1a1|28196|38607|38927|772.14|778.54|Der Arzt war völlig verdattert. Wir sind zu einem anderen Arzt direkt gegenüber gegangen. Ich habe ihm alles erzählt und ihm die Unterlagen gegeben.
1414503_1a1|28197|38927|39154|778.54|783.08|Der Arzt dort hat mich angesehen und ich konnte absehen. Das war viel besser als bei dem alten.
1414503_1a1|28198|39154|39522|783.08|790.44|#Name2, die Tochter von #Name3, hat dort gearbeitet, sie konnte auch gebärden, jetzt hat sie aber ein Kind. Tja.
1414503_1a1|28199|39522|39630|790.44|792.6|Aber die anderen sind trotzdem nett.
1414503_1a1|28200|42226|42665|844.52|853.3|Ich mache es auch so, wenn ich einen Termin zum Beispiel um 11:15 Uhr habe, bin ich einen Moment vorher da.
1414503_1a1|28201|42665|42811|853.3|856.22|Wenn ich lange wartete, dann würde ich auch bei der Rezeption anmerken können, dass es an der Zeit ist.
1414503_1a1|28202|42811|42904|856.22|858.08|Ich beschwere mich dann, dass man sich doch bitte an die vereinbarte Uhrzeit für den Termin halten soll.
1414503_1a1|28203|42904|42990|858.08|859.8|Es geht ja nicht, dass ein Termin ausfällt oder sich verschiebt.
